Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Cluster
Platform,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,2
Role-Playing,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Simulation,0.08000000000000002,0.07000000000000002,0.0,0.020000000000000004,0.17000000000000004,1
Misc,0.0,0.0,0.16000000000000003,0.010000000000000002,0.17000000000000004,2
Racing,0.08000000000000002,0.06,0.0,0.020000000000000004,0.17000000000000004,2
Role-Playing,0.05999999999999997,0.04000000000000001,0.05,0.020000000000000004,0.17000000000000004,1
Action,0.13,0.01999999999999999,0.0,0.020000000000000004,0.17000000000000004,0
Fighting,0.13,0.04000000000000001,0.0,0.010000000000000002,0.17000000000000004,0
Puzzle,0.1,0.010000000000000009,0.05,0.010000000000000002,0.17000000000000004,2
Action,0.13,0.04000000000000001,0.0,0.010000000000000002,0.17000000000000004,0
Action,0.04999999999999999,0.07000000000000002,0.020000000000000004,0.020000000000000004,0.17000000000000004,0
Role-Playing,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Role-Playing,0.1,0.01999999999999999,0.04,6.938893903907228e-18,0.17000000000000004,1
Racing,0.0,0.13,0.0,0.04,0.17000000000000004,2
Sports,0.13,0.03,0.0,0.010000000000000002,0.17000000000000004,1
Racing,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.17000000000000004,2
Shooter,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.17000000000000004,1
Strategy,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Misc,0.16000000000000003,0.0,0.0,0.010000000000000002,0.17000000000000004,2
Adventure,0.15,0.010000000000000009,0.0,0.010000000000000002,0.17000000000000004,0
Sports,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Misc,0.040000000000000036,0.11,0.0,0.020000000000000004,0.17000000000000004,2
Fighting,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,0
Role-Playing,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Shooter,0.08000000000000002,0.07000000000000002,0.0,0.010000000000000002,0.17000000000000004,1
Shooter,0.12,0.04000000000000001,0.0,0.010000000000000002,0.17000000000000004,1
Action,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,0
Sports,0.15,0.0,0.0,0.020000000000000004,0.17000000000000004,1
Action,0.15,0.010000000000000009,0.0,0.010000000000000002,0.17000000000000004,0
Shooter,0.10999999999999999,0.04000000000000001,0.0,0.020000000000000004,0.17000000000000004,1
Misc,0.08000000000000002,0.06,0.0,0.020000000000000004,0.17000000000000004,2
Misc,0.13,0.03,0.0,6.938893903907228e-18,0.17000000000000004,2
Adventure,0.12,0.04000000000000001,0.0,0.010000000000000002,0.17000000000000004,0
Misc,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.17000000000000004,2
Platform,0.10999999999999999,0.01999999999999999,0.03,0.010000000000000002,0.17000000000000004,2
Sports,0.08000000000000002,0.06,0.0,0.020000000000000004,0.17000000000000004,1
Action,0.14,0.010000000000000009,0.0,0.010000000000000002,0.17000000000000004,0
Action,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,0
Role-Playing,0.08000000000000002,0.07000000000000002,0.0,0.020000000000000004,0.17000000000000004,1
Role-Playing,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Simulation,0.12,0.04000000000000001,0.0,0.010000000000000002,0.17000000000000004,1
Misc,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,2
Sports,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Action,0.07,0.0,0.08,0.020000000000000004,0.17000000000000004,0
Sports,0.0,0.0,0.17,6.938893903907228e-18,0.17000000000000004,1
Adventure,0.010000000000000009,0.0,0.15,6.938893903907228e-18,0.17000000000000004,0
Simulation,0.0,0.13,0.0,0.03,0.17000000000000004,1
Action,0.10999999999999999,0.01999999999999999,0.020000000000000004,0.010000000000000002,0.17000000000000004,0
Racing,0.12,0.04000000000000001,0.0,0.010000000000000002,0.17000000000000004,2
Role-Playing,0.040000000000000036,0.04000000000000001,0.08,0.010000000000000002,0.17000000000000004,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.17000000000000004,1
Action,0.14,0.010000000000000009,0.0,0.020000000000000004,0.17000000000000004,0
Action,0.15,0.010000000000000009,0.0,6.938893903907228e-18,0.17000000000000004,0
Action,0.15,0.010000000000000009,0.0,6.938893903907228e-18,0.17000000000000004,0
Action,0.15,0.010000000000000009,0.0,6.938893903907228e-18,0.17000000000000004,0
Shooter,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.17000000000000004,1
Strategy,0.13,0.01999999999999999,0.0,0.010000000000000002,0.16000000000000003,1
Role-Playing,0.04999999999999999,0.03,0.06,0.020000000000000004,0.16000000000000003,1
Platform,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Action,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Strategy,0.13,0.01999999999999999,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.13,0.0,0.0,0.03,0.16000000000000003,0
Role-Playing,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Racing,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Role-Playing,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Racing,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Puzzle,0.16000000000000003,0.0,0.0,6.938893903907228e-18,0.16000000000000003,2
Racing,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,2
Role-Playing,0.04999999999999999,0.04000000000000001,0.06,0.020000000000000004,0.16000000000000003,1
Action,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Adventure,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,0
Shooter,0.09,0.06,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Role-Playing,0.13,0.01999999999999999,0.0,0.020000000000000004,0.16000000000000003,1
Action,0.12,0.01999999999999999,0.0,0.020000000000000004,0.16000000000000003,0
Racing,0.07,0.08,0.0,0.020000000000000004,0.16000000000000003,2
Misc,0.12,0.03,0.0,0.010000000000000002,0.16000000000000003,2
Shooter,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Action,0.10999999999999999,0.03,0.0,0.020000000000000004,0.16000000000000003,0
Role-Playing,0.12,0.0,0.03,0.010000000000000002,0.16000000000000003,1
Action,0.07,0.05,0.03,0.010000000000000002,0.16000000000000003,0
Sports,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Action,0.10999999999999999,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,0
Racing,0.05999999999999997,0.05,0.03,0.020000000000000004,0.16000000000000003,2
Fighting,0.13,0.0,0.020000000000000004,0.010000000000000002,0.16000000000000003,0
Fighting,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Action,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Action,0.0,0.14,0.0,0.020000000000000004,0.16000000000000003,0
Shooter,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,1
Sports,0.10999999999999999,0.0,0.04,0.010000000000000002,0.16000000000000003,1
Platform,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Misc,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,2
Simulation,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,1
Adventure,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Action,0.01999999999999999,0.03,0.11,0.010000000000000002,0.16000000000000003,0
Action,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,0
Racing,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,2
Action,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,0
Action,0.10999999999999999,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,0
Action,0.10999999999999999,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,0
Simulation,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Adventure,0.07,0.05,0.03,0.010000000000000002,0.16000000000000003,0
Action,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Fighting,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Adventure,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Action,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,0
Role-Playing,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Action,0.09,0.03,0.03,0.010000000000000002,0.16000000000000003,0
Role-Playing,0.09,0.06,0.0,0.010000000000000002,0.16000000000000003,1
Misc,0.13,0.010000000000000009,0.0,0.020000000000000004,0.16000000000000003,2
Sports,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,1
Sports,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,1
Misc,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Racing,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Strategy,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,1
Racing,0.09,0.06,0.0,0.010000000000000002,0.16000000000000003,2
Strategy,0.12,0.03,0.0,0.010000000000000002,0.16000000000000003,1
Simulation,0.12,0.01999999999999999,0.0,0.020000000000000004,0.16000000000000003,1
Misc,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.04999999999999999,0.1,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.07,0.04000000000000001,0.03,0.020000000000000004,0.16000000000000003,0
Adventure,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Role-Playing,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Racing,0.12,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Misc,0.10999999999999999,0.03,0.0,0.010000000000000002,0.16000000000000003,2
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Simulation,0.13,0.01999999999999999,0.0,0.010000000000000002,0.16000000000000003,1
Racing,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,2
Shooter,0.12,0.03,0.0,0.010000000000000002,0.16000000000000003,1
Misc,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Platform,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Action,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,0
Puzzle,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,2
Misc,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,2
Adventure,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Action,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Action,0.12,0.01999999999999999,0.0,0.020000000000000004,0.16000000000000003,0
Platform,0.14,0.0,0.009999999999999995,0.010000000000000002,0.16000000000000003,2
Adventure,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Strategy,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Shooter,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.12,0.03,0.0,0.010000000000000002,0.16000000000000003,0
Sports,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Action,0.12,0.03,0.0,6.938893903907228e-18,0.16000000000000003,0
Sports,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Platform,0.12,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Action,0.13,0.01999999999999999,0.0,0.010000000000000002,0.16000000000000003,0
Strategy,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Role-Playing,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Shooter,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Misc,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,2
Racing,0.12,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,2
Fighting,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Sports,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Fighting,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,0
Misc,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Strategy,0.14,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.12,0.03,0.0,6.938893903907228e-18,0.16000000000000003,0
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Fighting,0.10999999999999999,0.010000000000000009,0.03,0.010000000000000002,0.16000000000000003,0
Adventure,0.0,0.14,0.0,0.020000000000000004,0.16000000000000003,0
Action,0.08000000000000002,0.07000000000000002,0.0,0.010000000000000002,0.16000000000000003,0
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Strategy,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Simulation,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Sports,0.09,0.05,0.0,0.020000000000000004,0.16000000000000003,1
Action,0.10999999999999999,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,0
Sports,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,1
Fighting,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,0
Shooter,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,1
Action,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,0
Sports,0.0,0.0,0.12,0.04,0.16000000000000003,1
Fighting,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,0
Racing,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Shooter,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,1
Strategy,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,1
Racing,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Action,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,0
Misc,0.13,0.03,0.0,6.938893903907228e-18,0.16000000000000003,2
Simulation,0.0,0.0,0.12,0.04,0.16000000000000003,1
Role-Playing,0.12,0.0,0.03,0.010000000000000002,0.16000000000000003,1
Puzzle,0.0,0.15,0.0,0.010000000000000002,0.16000000000000003,2
Action,0.04999999999999999,0.01999999999999999,0.08,0.010000000000000002,0.16000000000000003,0
Misc,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,2
Simulation,0.08000000000000002,0.03,0.03,0.020000000000000004,0.16000000000000003,1
Racing,0.0,0.15,0.0,0.010000000000000002,0.16000000000000003,2
Simulation,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Fighting,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Adventure,0.10999999999999999,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,0
Role-Playing,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.12,0.03,0.0,0.010000000000000002,0.16000000000000003,1
Shooter,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Simulation,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.08000000000000002,0.06,0.0,0.03,0.16000000000000003,1
Sports,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,1
Adventure,0.02999999999999997,0.010000000000000009,0.11,6.938893903907228e-18,0.16000000000000003,0
Simulation,0.0,0.1,0.020000000000000004,0.04,0.16000000000000003,1
Action,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Action,0.05999999999999997,0.05,0.020000000000000004,0.03,0.16000000000000003,0
Action,0.08000000000000002,0.07000000000000002,0.0,0.010000000000000002,0.16000000000000003,0
Adventure,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,0
Role-Playing,0.16000000000000003,0.0,0.0,6.938893903907228e-18,0.16000000000000003,1
Shooter,0.07,0.07000000000000002,0.0,0.020000000000000004,0.16000000000000003,1
Sports,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.1,0.05,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.13,0.01999999999999999,0.0,0.010000000000000002,0.16000000000000003,1
Misc,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,2
Racing,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,2
Fighting,0.14,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Sports,0.09,0.06,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Action,0.09,0.05,0.0,0.010000000000000002,0.16000000000000003,0
Sports,0.09,0.06,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Misc,0.13,0.01999999999999999,0.0,0.010000000000000002,0.16000000000000003,2
Action,0.0,0.14,0.0,0.020000000000000004,0.16000000000000003,0
Fighting,0.04999999999999999,0.0,0.09,0.010000000000000002,0.16000000000000003,0
Sports,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,1
Adventure,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Misc,0.12,0.03,0.0,0.010000000000000002,0.16000000000000003,2
Strategy,0.10999999999999999,0.01999999999999999,0.020000000000000004,0.010000000000000002,0.16000000000000003,1
Adventure,0.01999999999999999,0.09,0.0,0.04,0.16000000000000003,0
Racing,0.09,0.03,0.04,6.938893903907228e-18,0.16000000000000003,2
Fighting,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Sports,0.10999999999999999,0.03,0.0,0.020000000000000004,0.16000000000000003,1
Racing,0.10999999999999999,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,2
Racing,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,2
Misc,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,2
Puzzle,0.0,0.0,0.15,6.938893903907228e-18,0.16000000000000003,2
Misc,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,2
Action,0.07,0.07000000000000002,0.0,0.010000000000000002,0.16000000000000003,0
Adventure,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Misc,0.1,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,2
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Shooter,0.0,0.13,0.0,0.03,0.16000000000000003,1
Misc,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,2
Misc,0.040000000000000036,0.09,0.0,0.03,0.16000000000000003,2
Action,0.10999999999999999,0.04000000000000001,0.0,6.938893903907228e-18,0.16000000000000003,0
Role-Playing,0.040000000000000036,0.03,0.08,0.010000000000000002,0.16000000000000003,1
Adventure,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,0
Misc,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,2
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.09,0.06,0.0,0.010000000000000002,0.16000000000000003,1
Action,0.1,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,0
Fighting,0.010000000000000009,0.010000000000000009,0.13,0.010000000000000002,0.16000000000000003,0
Shooter,0.08000000000000002,0.06,0.0,0.020000000000000004,0.16000000000000003,1
Puzzle,0.13,0.0,0.009999999999999995,0.010000000000000002,0.16000000000000003,2
Misc,0.10999999999999999,0.03,0.0,0.020000000000000004,0.16000000000000003,2
Adventure,0.14,0.0,0.0,0.010000000000000002,0.16000000000000003,0
Shooter,0.0,0.0,0.15,0.010000000000000002,0.16000000000000003,1
Strategy,0.0,0.0,0.16000000000000003,6.938893903907228e-18,0.16000000000000003,1
Sports,0.12,0.03,0.0,6.938893903907228e-18,0.16000000000000003,1
Adventure,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,0
Strategy,0.10999999999999999,0.04000000000000001,0.0,0.010000000000000002,0.16000000000000003,1
Sports,0.15,0.0,0.0,0.010000000000000002,0.16000000000000003,1
Fighting,0.1,0.0,0.04,0.020000000000000004,0.16000000000000003,0
Misc,0.14,0.0,0.0,0.010000000000000002,0.16000000000000003,2
Misc,0.14,0.010000000000000009,0.0,0.010000000000000002,0.16000000000000003,2
Role-Playing,0.02999999999999997,0.0,0.12,6.938893903907228e-18,0.16000000000000003,1
